DATE, EX_NUM, MEAN_METHOD, BOOL_ALPHA_THETA, EMIN, EMAX, LOW_RANK_APPROX_METHOD, LOW_RANK_ITE, APF_METHOD, APF_ITE, BOOL_LOG, SYLVESTER_BUILD_METHOD, GCD_METHODM, METHOD_NAME, DECONVOLUTION_METHOD HX, DECONVOLUTION_METHOD WX, DECONVOLUTION_PREPROC, FORWARD_ERROR, BACKWARD_ERROR, ERROR_FX, ERROR_HX, ERROR_WX 
28-Oct-2017 19:35:13,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard SNTLN,3,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,5.180312e-03,4.202642e-03,2.513518e-04,4.808630e-04,2.495286e-04
28-Oct-2017 19:35:16,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,None,0,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,4.522699e-04,1.718147e-03,1.167378e-04,5.964567e-04,1.732505e-04
28-Oct-2017 19:35:19,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard STLN,3,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,1.472288e-03,1.746783e-03,2.034112e-04,8.018838e-04,1.101729e-04
28-Oct-2017 19:35:22,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard SNTLN,3,None,0,0,DTQ,ux and vx,My Method,Batch With STLN,Batch,1,5.077784e-03,4.177646e-03,2.513518e-04,4.666170e-04,2.463895e-04
28-Oct-2017 19:35:25,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.462023e-03,1.461748e-03,1.167378e-04,1.458856e-04,8.649151e-05
28-Oct-2017 19:35:27,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard STLN,3,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.735029e-03,1.913561e-03,2.034112e-04,2.024949e-04,1.169657e-04
28-Oct-2017 19:35:30,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard SNTLN,3,None,0,0,DTQ,ux and vx,My Method,Batch Constrained,Batch,1,1.655183e-03,1.639858e-03,2.513518e-04,1.804983e-04,9.693542e-05
28-Oct-2017 19:35:33,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,8.051341e-04,8.392836e-04,1.167378e-04,1.255290e-04,5.024519e-05
28-Oct-2017 19:35:35,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard STLN,3,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,1.552643e-03,1.764573e-03,2.034112e-04,2.350689e-04,1.092441e-04
28-Oct-2017 19:35:38,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard SNTLN,3,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,3.006510e-04,2.420882e-04,2.513518e-04,4.218635e-05,1.441650e-05
28-Oct-2017 19:38:46,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,3.006510e-04,2.420882e-04,2.513518e-04,4.218635e-05,1.441650e-05
28-Oct-2017 19:40:07,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,7.456327e-04,1.638538e-03,1.167378e-04,3.466507e-04,1.398335e-04
28-Oct-2017 19:40:10,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,4.655144e-03,4.069129e-03,2.513518e-04,4.050930e-04,2.403672e-04
28-Oct-2017 19:40:12,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,8.051341e-04,8.392836e-04,1.167378e-04,1.255290e-04,5.024519e-05
28-Oct-2017 19:40:15,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,3.006510e-04,2.420882e-04,2.513518e-04,4.218635e-05,1.441650e-05
28-Oct-2017 19:40:52,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,7.456327e-04,1.638538e-03,1.167378e-04,3.466507e-04,1.398335e-04
28-Oct-2017 19:40:54,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,4.655144e-03,4.069129e-03,2.513518e-04,4.050930e-04,2.403672e-04
28-Oct-2017 19:40:57,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,None,0,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,8.051341e-04,8.392836e-04,1.167378e-04,1.255290e-04,5.024519e-05
28-Oct-2017 19:41:00,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Batch Constrained With STLN,Batch,1,3.006510e-04,2.420882e-04,2.513518e-04,4.218635e-05,1.441650e-05
28-Oct-2017 19:42:28,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,None,0,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,7.456327e-04,1.638538e-03,1.167378e-04,3.466507e-04,1.398335e-04
28-Oct-2017 19:42:31,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Separate,Batch,1,4.655144e-03,4.069129e-03,2.513518e-04,4.050930e-04,2.403672e-04
28-Oct-2017 19:42:33,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,None,0,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,4.200548e-04,1.726976e-03,1.167378e-04,6.079128e-04,1.772641e-04
28-Oct-2017 19:42:36,1,Geometric Mean Matlab Method,1,1.000000e-04,1.000000e-04,Standard SNTLN,4,None,0,0,DTQ,ux and vx,My Method,Batch,Batch,1,5.180312e-03,4.202642e-03,2.513518e-04,4.808630e-04,2.495286e-04
